world_id	execution_grid	topology_type	delta	self_retention	b	strength_regime	sign_ratio	replicate_index	edge_count	primary_regime	secondary_labels	convergence_time	sustained_oscillation	divergence	collapse	clipping_frequency	clipping_dominated	max_amplitude	final_amplitude	spectral_radius	equilibrium_magnitude	equilibrium_sparsity
tf_restricted_d0p4_stress_repression_biased_t002	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	2	38	Convergent	fast_convergence,low_clipping_linear_like	28.2	False	False	False	0.0009000000000000001	False	0.9848454937869991	0.3880923134889963	0.7431510244753305	0.18868520350345142	0.0
tf_restricted_d0p4_stress_repression_biased_t003	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	21.2	False	False	False	0.10006	True	0.9920159973260866	0.6059289205913958	0.7817630465684701	0.2063423803434036	0.10000000149011612
tf_restricted_d0p4_stress_repression_biased_t004	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence	24.4	False	False	False	0.10013000000000001	True	0.9780044404011591	0.4660099575709864	0.6784273177031347	0.19991538215679944	0.10000000149011612
tf_restricted_d0p4_stress_repression_biased_t005	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	5	38	Convergent	fast_convergence	25.6	False	False	False	0.0507	False	0.999999345345449	0.47092139185382365	0.6472523359863896	0.2160979652707388	0.05000000074505806
tf_restricted_d0p4_stress_repression_biased_t006	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	23.2	False	False	False	0.24956	True	1.0148522745845248	0.5348078049619303	0.7797074701920655	0.2105389964010631	0.25
tf_restricted_d0p4_stress_repression_biased_t007	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	35.0	False	False	False	0.10030000000000001	True	0.974406566200367	0.46139485637164535	0.8114884709453645	0.19382653153801616	0.10000000149011612
tf_restricted_d0p4_stress_repression_biased_t008	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	8	38	Convergent	fast_convergence,low_clipping_linear_like	36.2	False	False	False	0.00039000000000000005	False	0.9888352264342886	0.33749426115781	0.8092275500499013	0.19383132196652553	0.0
tf_restricted_d0p4_stress_repression_biased_t009	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	23.4	False	False	False	0.14973	True	0.9830700458766868	0.44140871829718387	0.6	0.19705971896413305	0.15000000596046448
unrestricted_sparse_d0p1_baseline_balanced_t000	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	0	38	Convergent	fast_convergence	171.6	True	False	False	0.05126000000000001	False	3.180715673500789	3.178799452766257	0.954495130881602	1.1058864041872782	0.05000000074505806
unrestricted_sparse_d0p1_baseline_balanced_t001	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	1	38	Convergent	fast_convergence	138.8	False	False	False	0.09799	False	4.103716813861244	4.103716813861244	0.9	1.1953458497142606	0.10000000149011612
unrestricted_sparse_d0p1_baseline_balanced_t002	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	2	38	Convergent	clipping_dominated,fast_convergence	156.6	False	False	False	0.14672000000000002	True	3.133081539112833	3.133081539112833	0.9793092089909289	1.4535376589668596	0.15000000596046448
unrestricted_sparse_d0p1_baseline_balanced_t003	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	3	38	Convergent	fast_convergence	148.6	False	False	False	0.09830000000000001	False	3.182468465541111	3.152950523089551	1.0013898009630529	1.1190069278998873	0.10000000149011612
unrestricted_sparse_d0p1_baseline_balanced_t004	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	4	38	Convergent	clipping_dominated,fast_convergence	186.2	False	False	False	0.19672	True	2.5465883603608845	2.5091257309165482	0.9532817290314999	1.0665158722279502	0.20000000298023224
unrestricted_sparse_d0p1_baseline_balanced_t005	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	5	38	Convergent	clipping_dominated,fast_convergence	134.6	False	False	False	0.19671	True	3.1213837520834753	3.108737499159228	0.9926995396393398	1.1599841123804366	0.20000000298023224
unrestricted_sparse_d0p1_baseline_balanced_t006	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	6	38	Convergent	clipping_dominated,slow_convergence	259.2	False	False	False	0.28951000000000005	True	4.536473415764669	4.536473415764669	0.9979167664377209	1.449567533429113	0.30000001192092896
unrestricted_sparse_d0p1_baseline_balanced_t007	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	7	38	Convergent	clipping_dominated,slow_convergence	286.6	False	False	False	0.19446000000000002	True	3.5930023661371364	3.5930023661371364	0.9713772547041037	1.2902860691386582	0.20000000298023224
unrestricted_sparse_d0p1_baseline_balanced_t008	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	8	38	Convergent	low_clipping_linear_like,slow_convergence	353.6	False	False	False	0.0	False	6.011858551782505	6.011858551782505	0.9786429105236442	1.7625223713004132	0.0
unrestricted_sparse_d0p1_baseline_balanced_t009	full	unrestricted_sparse	0.1	0.9	0.1	baseline	balanced	9	38	Convergent	clipping_dominated,slow_convergence	237.2	False	False	False	0.19763000000000003	True	3.8100129621327685	3.8100129621327685	0.9787540569598676	1.5271624020891572	0.20000000298023224
unrestricted_sparse_d0p1_baseline_repression_biased_t000	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	143.0	False	False	False	0.15162000000000003	True	1.9981236223777137	1.9981236223777137	0.9713939758667912	0.7265752246384904	0.15000000596046448
unrestricted_sparse_d0p1_baseline_repression_biased_t001	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	121.4	False	False	False	0.19580000000000003	True	1.6596049606037604	1.6594236429785716	0.9527252540452983	0.7266226478763622	0.20000000298023224
unrestricted_sparse_d0p1_baseline_repression_biased_t002	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	2	38	Convergent	clipping_dominated,fast_convergence	167.6	False	False	False	0.09957999999999999	True	1.9175267421254731	1.7961045748412365	0.9687483963179896	0.7014737545002178	0.10000000149011612
unrestricted_sparse_d0p1_baseline_repression_biased_t003	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	104.8	False	False	False	0.34266	True	2.6384694391948034	2.638467302513271	0.9678029750920912	0.8702770819489274	0.3499999940395355
unrestricted_sparse_d0p1_baseline_repression_biased_t004	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	4	38	Convergent	clipping_dominated,slow_convergence	221.0	False	False	False	0.19732	True	2.409354221468978	2.409354221468978	0.9790381286478861	0.9180651426109417	0.20000000298023224
unrestricted_sparse_d0p1_baseline_repression_biased_t005	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	116.0	False	False	False	0.24314	True	2.500648683790832	2.490348117252153	0.9781102122922368	0.7948600023999626	0.25
unrestricted_sparse_d0p1_baseline_repression_biased_t006	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	119.2	False	False	False	0.19592	True	1.7384191315856417	1.7232173993520277	0.9947708306058599	0.6915911785785784	0.20000000298023224
unrestricted_sparse_d0p1_baseline_repression_biased_t007	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	95.4	False	False	False	0.34131999999999996	True	2.5216057989941296	2.4416423328645447	0.9792127855120079	0.7730453016748701	0.3499999940395355
unrestricted_sparse_d0p1_baseline_repression_biased_t008	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	8	38	Convergent	clipping_dominated,slow_convergence	279.6	False	False	False	0.24549000000000004	True	3.2138004340310466	2.873161642213837	0.970099557929832	0.8357489886429488	0.25
unrestricted_sparse_d0p1_baseline_repression_biased_t009	full	unrestricted_sparse	0.1	0.9	0.1	baseline	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	98.6	False	False	False	0.1479	True	1.887746629178815	1.8397287745351512	1.0054992608999345	0.7620063781816804	0.15000000596046448
unrestricted_sparse_d0p1_chen_moderate_balanced_t000	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	0	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.39371999999999996	True	1.1615689950037584e+39	1.1615689950037584e+39	1.0540802777376717	4.402331561796518e+37	0.4000000059604645
unrestricted_sparse_d0p1_chen_moderate_balanced_t001	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	1	38	Convergent	clipping_dominated,fast_convergence,slow_convergence	200.2	False	False	False	0.34794	True	19.277231316592587	19.277231316592587	0.9	3.7462501766050296	0.3499999940395355
unrestricted_sparse_d0p1_chen_moderate_balanced_t002	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	2	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29509	True	9238080400560070.0	9238080400560070.0	1.1135425582390321	825942306854670.0	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_balanced_t003	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	3	38	Convergent	clipping_dominated,fast_convergence	164.8	False	False	False	0.29725	True	17.505843027683273	17.505843027683273	1.0806485808441173	2.763069800741006	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_balanced_t004	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	4	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.34693	True	4.242601929742556e+18	4.242601929742556e+18	1.0622060846043462	2.1712937806651578e+17	0.3499999940395355
unrestricted_sparse_d0p1_chen_moderate_balanced_t005	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	5	38	Convergent	clipping_dominated,fast_convergence	177.4	False	False	False	0.2974	True	22.117995392512224	20.55421670659078	1.0978307124704925	2.445519199372743	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_balanced_t006	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	6	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29798	True	1.1602081146643646e+20	1.1602081146643646e+20	1.104187914597084	7.375551678712261e+18	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_balanced_t007	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	7	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.21112999999999998	True	5.861536764664258e+33	5.861536764664258e+33	1.0949525977392713	9.537804176180267e+31	0.21000000238418579
unrestricted_sparse_d0p1_chen_moderate_balanced_t008	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	8	38	Convergent	clipping_dominated,fast_convergence	175.0	False	False	False	0.29692	True	4.2713356213558935	3.2858794804989686	1.0105694342668132	1.0420573707588936	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_balanced_t009	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	balanced	9	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29588	True	5.161120888189777e+16	5.161120888189777e+16	1.1301294127133508	4137449423637080.0	0.30000001192092896
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t000	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	151.6	False	False	False	0.44157	True	2.7382008161375815	2.710721157291663	1.0268294454466476	0.8314148395227928	0.44999998807907104
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t001	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	133.6	False	False	False	0.39502999999999994	True	3.0032579932486105	2.8883442020947108	1.029783989002303	0.966318320910774	0.4000000059604645
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t002	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	2	38	Convergent	clipping_dominated,fast_convergence	111.4	False	False	False	0.39593	True	4.0917384033475415	4.0917384033475415	1.0264048751899348	0.9580338284611557	0.4000000059604645
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t003	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	123.6	False	False	False	0.49711999999999995	True	11.547391337073984	11.539229581570945	1.096175481757218	1.2207778116366017	0.5
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t004	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence	186.0	False	False	False	0.44770000000000004	True	31.27525824460835	31.27525824460835	1.1152037300727073	4.650016614817133	0.44999998807907104
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t005	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	140.4	False	False	False	0.49225	True	10.455173506019033	10.366378170259225	1.1122162802892268	1.2100135312170874	0.5
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t006	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	171.4	False	False	False	0.34872	True	5.2158458909644585	5.2158458909644585	1.0831265613927212	1.429438551141251	0.3499999940395355
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t007	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	111.2	False	False	False	0.44742	True	4.0278183671363434	4.0278183671363434	1.0456116175801464	0.871294669371883	0.44999998807907104
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t008	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	8	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.49556000000000006	True	7.744939410515127e+26	7.744939410515127e+26	1.0494489328387742	3.945079099789169e+25	0.5
unrestricted_sparse_d0p1_chen_moderate_repression_biased_t009	full	unrestricted_sparse	0.1	0.9	0.1	chen_moderate	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	121.2	False	False	False	0.33748999999999996	True	3.1976030060765095	2.962982136317177	1.1289667729417654	0.7386543176875222	0.33999999761581423
unrestricted_sparse_d0p1_chen_stress_balanced_t000	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	0	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.39781	True	6.404429348381453e+112	6.404429348381453e+112	1.2643020625135828	8.69079170938854e+110	0.4000000059604645
unrestricted_sparse_d0p1_chen_stress_balanced_t001	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	1	38	Convergent	clipping_dominated,slow_convergence	246.0	False	False	False	0.3498	True	787.2710231744346	787.2710231744346	0.9	68.39041164993634	0.3499999940395355
unrestricted_sparse_d0p1_chen_stress_balanced_t002	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	2	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29819	True	3.4718860565493746e+70	3.4718860565493746e+70	1.2984005232933113	8.2055947257092295e+68	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t003	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	3	38	Convergent	clipping_dominated,fast_convergence	182.8	False	False	False	0.29947999999999997	True	118.79114776809782	118.79114776809782	1.2237206242917342	10.762336373825269	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t004	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	4	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.34893	True	9.287792064700138e+81	9.287792064700138e+81	1.240272376499473	1.1718257029663818e+80	0.3499999940395355
unrestricted_sparse_d0p1_chen_stress_balanced_t005	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	5	38	Convergent	clipping_dominated,fast_convergence,slow_convergence	196.6	False	False	False	0.29917999999999995	True	185.2496020109587	169.12770694637985	1.301304076889093	13.273975126703084	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t006	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	6	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29884000000000005	True	6.75802815640525e+54	6.75802815640525e+54	1.2496181736398329	1.106298911374389e+53	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t007	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	7	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29906	True	2.313439950365155e+63	2.313439950365155e+63	1.220810039503804	9.153405594032431e+60	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t008	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	8	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.32602000000000003	True	4.508954941652968e+25	4.508954941652968e+25	1.1295685072224053	2.6936612719568675e+24	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_balanced_t009	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	balanced	9	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29855	True	7.828550237473645e+75	7.828550237473645e+75	1.3160428505727293	1.4227018682634398e+74	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_repression_biased_t000	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	133.4	False	False	False	0.45106	True	4.241729685133086	4.241729685133086	1.2010499196842348	1.0241900095886753	0.44999998807907104
unrestricted_sparse_d0p1_chen_stress_repression_biased_t001	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	1	38	Sustained oscillatory	clipping_dominated		True	False	False	0.36574	True	10.01206587559786	9.373972269398452	1.1798492019265865	1.663932112501903	0.30000001192092896
unrestricted_sparse_d0p1_chen_stress_repression_biased_t002	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	2	38	Convergent	clipping_dominated,fast_convergence	113.0	False	False	False	0.39885000000000004	True	8.11523922281439	8.11523922281439	1.2137042529986508	1.3615450655605752	0.4000000059604645
unrestricted_sparse_d0p1_chen_stress_repression_biased_t003	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	156.4	False	False	False	0.50032	True	24.497841926264925	22.779806302883273	1.2597820252619858	1.9565146182282835	0.5
unrestricted_sparse_d0p1_chen_stress_repression_biased_t004	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	4	38	Convergent	clipping_dominated,slow_convergence	226.8	False	False	False	0.44913	True	413.567273905558	413.567273905558	1.2712222967505018	48.72736104787106	0.44999998807907104
unrestricted_sparse_d0p1_chen_stress_repression_biased_t005	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	146.0	False	False	False	0.49797	True	33.90632577625495	33.90632577625495	1.263782856216069	2.704517599274504	0.5
unrestricted_sparse_d0p1_chen_stress_repression_biased_t006	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence,slow_convergence	193.2	False	False	False	0.39871	True	95.33686902929895	95.33686902929895	1.2503983277988087	8.775549826376645	0.4000000059604645
unrestricted_sparse_d0p1_chen_stress_repression_biased_t007	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	131.4	False	False	False	0.4487900000000001	True	15.043227240216263	15.043227240216263	1.2771137755551851	1.728730739640552	0.44999998807907104
unrestricted_sparse_d0p1_chen_stress_repression_biased_t008	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	8	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.49865000000000004	True	7.776642363874052e+93	7.776642363874052e+93	1.1912963463776836	6.772371163532456e+91	0.5
unrestricted_sparse_d0p1_chen_stress_repression_biased_t009	full	unrestricted_sparse	0.1	0.9	0.1	chen_stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	105.8	False	False	False	0.39845	True	4.795079094410332	4.795079094410332	1.2594323447666302	1.085975579025621	0.4000000059604645
unrestricted_sparse_d0p1_stress_balanced_t000	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	0	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.39432999999999996	True	9.280631528209078e+61	9.280631528209078e+61	1.0943628852183194	1.7566248317257195e+60	0.4000000059604645
unrestricted_sparse_d0p1_stress_balanced_t001	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	1	38	Convergent	clipping_dominated,fast_convergence	176.8	False	False	False	0.4478	True	54.4312301534976	54.4312301534976	0.9	5.6876611619376245	0.44999998807907104
unrestricted_sparse_d0p1_stress_balanced_t002	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	2	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.24864999999999998	True	4.790954033541721e+52	4.790954033541721e+52	1.1887356443899928	1.854723539156428e+51	0.25
unrestricted_sparse_d0p1_stress_balanced_t003	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	3	38	Convergent	clipping_dominated,fast_convergence	165.2	False	False	False	0.29886	True	33.502312292535976	33.4797620639292	1.1844711357807929	4.244343263320711	0.30000001192092896
unrestricted_sparse_d0p1_stress_balanced_t004	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	4	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.30038	True	2.4950008343676922e+30	2.4950008343676922e+30	1.1052526835982468	7.737241530572971e+28	0.30000001192092896
unrestricted_sparse_d0p1_stress_balanced_t005	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	5	38	Convergent	clipping_dominated,fast_convergence	180.2	False	False	False	0.29871	True	26.75612453333751	21.680596499882427	1.1710821538114047	2.785778905304003	0.30000001192092896
unrestricted_sparse_d0p1_stress_balanced_t006	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	6	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29880999999999996	True	1.5723617505282768e+66	1.5723617505282768e+66	1.223956532126979	3.1872023010908095e+64	0.30000001192092896
unrestricted_sparse_d0p1_stress_balanced_t007	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	7	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.24725999999999998	True	2.889895942949116e+17	2.889895942949116e+17	1.1003957300541556	2.227744058884289e+16	0.25
unrestricted_sparse_d0p1_stress_balanced_t008	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	8	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29717	True	1.636486106608089e+19	1.636486106608089e+19	1.1412823856835768	1.143256306559561e+18	0.30000001192092896
unrestricted_sparse_d0p1_stress_balanced_t009	full	unrestricted_sparse	0.1	0.9	0.1	stress	balanced	9	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.29764	True	6.870175126844951e+38	6.870175126844951e+38	1.2178333210370904	1.967227549271896e+37	0.30000001192092896
unrestricted_sparse_d0p1_stress_repression_biased_t000	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	129.6	False	False	False	0.44369	True	3.8425188894039883	3.8425188894039883	1.0926924370726991	0.8873288549789567	0.44999998807907104
unrestricted_sparse_d0p1_stress_repression_biased_t001	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	136.4	False	False	False	0.39864	True	7.242156924260229	6.932634228206572	1.0689921534652767	1.4594104650365918	0.4000000059604645
unrestricted_sparse_d0p1_stress_repression_biased_t002	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	2	38	Convergent	clipping_dominated,fast_convergence	113.2	False	False	False	0.39779	True	5.694732847804349	5.694732847804349	1.1207200883914852	1.1295375746934546	0.4000000059604645
unrestricted_sparse_d0p1_stress_repression_biased_t003	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	149.8	False	False	False	0.5464500000000001	True	23.26188049123681	22.19138715473749	1.1641306629150687	1.8460040509602487	0.550000011920929
unrestricted_sparse_d0p1_stress_repression_biased_t004	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence,slow_convergence	199.8	False	False	False	0.44831000000000004	True	30.84880114872816	30.84880114872816	1.1810249558551384	4.4827569669870355	0.44999998807907104
unrestricted_sparse_d0p1_stress_repression_biased_t005	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	152.2	False	False	False	0.49817	True	35.018495028905285	35.018495028905285	1.1714342460512472	2.9660966306192593	0.5
unrestricted_sparse_d0p1_stress_repression_biased_t006	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	189.0	False	False	False	0.34967000000000004	True	59.50354197463258	59.50354197463258	1.0330190756569806	5.608790033420053	0.3499999940395355
unrestricted_sparse_d0p1_stress_repression_biased_t007	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	123.6	False	False	False	0.44721	True	12.195548415639136	12.195548415639136	1.2182358867577112	1.4826223280266295	0.44999998807907104
unrestricted_sparse_d0p1_stress_repression_biased_t008	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	8	38	Convergent	clipping_dominated,fast_convergence	107.0	False	False	False	0.5461	True	5.039897295373773	5.039897291031684	1.066715172801625	0.8880697554192697	0.550000011920929
unrestricted_sparse_d0p1_stress_repression_biased_t009	full	unrestricted_sparse	0.1	0.9	0.1	stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	119.6	False	False	False	0.3961	True	3.4557955256713453	3.4557949317697405	1.1787588875815922	0.9143192244428983	0.4000000059604645
unrestricted_sparse_d0p2_baseline_balanced_t000	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	0	38	Convergent	fast_convergence	50.6	False	False	False	0.04948	False	1.1375321331639898	1.1110330844845473	0.8882138961468885	0.5108563459109283	0.05000000074505806
unrestricted_sparse_d0p2_baseline_balanced_t001	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	1	38	Convergent	fast_convergence,low_clipping_linear_like	50.6	False	False	False	2.9999999999999997e-05	False	0.9811124646247892	0.8979131878704443	0.857011830479587	0.4819662119825939	0.0
unrestricted_sparse_d0p2_baseline_balanced_t002	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	2	38	Convergent	fast_convergence	49.2	False	False	False	0.04965	False	1.035284521653559	0.8891400816210093	0.868816732682956	0.5273973706346912	0.05000000074505806
unrestricted_sparse_d0p2_baseline_balanced_t003	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	3	38	Convergent	fast_convergence,low_clipping_linear_like	48.0	False	False	False	0.0	False	1.3215729027804792	1.299554682061907	0.8459471925978387	0.5229468318056607	0.0
unrestricted_sparse_d0p2_baseline_balanced_t004	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	4	38	Convergent	fast_convergence	57.6	False	False	False	0.04948	False	0.9834777524109788	0.961649948013556	0.8708383965427768	0.5258457458447955	0.05000000074505806
unrestricted_sparse_d0p2_baseline_balanced_t005	full	unrestricted_sparse	0.2	0.8	0.1	baseline	balanced	5	38	Convergent	fast_convergence,low_clipping_linear_like	51.4	False	False	False	2e-05	False	1.0954487988131414	1.0811333716289981	0.8862662125815262	0.5207805987124294	0.0
